HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,Shape_Leng,geometry,index_right,HYBAS_ID
40854291,40853756,41067217,1.159999966621399,573.0999755859375,3.599999904632568,6.699999809265137,6.699999809265137,0,0.19200000166893,1,4,7,4120860320.0,0.010416666666686,"LINESTRING (90.20624999999953 27.00416666666623, 90.20624999999953 27.014583333332915)",15689,4080863610
40854528,40853209,41067217,3.259999990463257,568.7999877929688,5.099999904632568,11.289999961853027,11.300000190734863,0,0.324999988079071,1,4,7,4120860320.0,0.030683170961255,"LINESTRING (90.18333333333291 26.999999999999567, 90.1687499999995 27.014583333332915, 90.1687499999995 27.018749999999578, 90.16458333333279 27.02291666666624)",15689,4080863610
40854527,40852941,41067217,3.559999942779541,559.2000122070312,5.900000095367432,12.430000305175781,12.399999618530273,0,0.360000014305115,1,4,7,4120860320.0,0.033123947784576,"LINESTRING (90.10833333333281 26.999999999999567, 90.1020833333329 27.00624999999956, 90.1020833333329 27.018749999999578, 90.09374999999952 27.02708333333289)",15689,4080863610
40854778,40856328,41067217,3.859999895095825,552.5,183.0,8.989999771118164,8087.2998046875,0,100.38700103759766,5,2,4,4120863610.0,0.035059223176577,"LINESTRING (90.0729166666662 27.031249999999552, 90.0729166666662 27.010416666666224, 90.06874999999948 27.00624999999956, 90.06874999999948 26.997916666666235)",15689,4080863610
40855608,40855607,41067217,4.03000020980835,593.7000122070312,6.199999809265137,14.729999542236328,14.699999809265137,0,0.521000027656555,1,5,7,4121476680.0,0.039731391274831,"LINESTRING (89.51249999999956 26.995833333332918, 89.50624999999948 26.98958333333288, 89.49791666666616 26.98958333333288, 89.4937499999995 26.985416666666218, 89.47708333333279 26.985416666666218)",15718,4080864270
40855304,40855303,41067217,0.930000007152557,591.9000244140625,3.599999904632568,4.210000038146973,4.199999809265137,0,0.153999999165535,1,6,7,4121476680.0,0.008838834764874,"LINESTRING (89.46666666666616 26.98749999999955, 89.46041666666613 26.993749999999586)",15718,4080864270
40855609,40857654,41067217,1.549999952316284,562.2999877929688,132.5,4.019999980926514,3847.10009765625,0,59.97999954223633,5,4,5,4121477250.0,0.014225889843345,"LINESTRING (89.60624999999962 26.997916666666235, 89.60624999999962 26.993749999999586, 89.60208333333279 26.98958333333288, 89.60208333333279 26.985416666666218)",15614,4080886640
40855305,40855303,41067217,1.450000047683716,591.7000122070312,8.199999809265137,2.490000009536743,41.5,0,1.465000033378601,2,5,6,4121476680.0,0.014225889843409,"LINESTRING (89.4729166666663 26.98958333333288, 89.46874999999946 26.98958333333288, 89.4645833333328 26.993749999999586, 89.46041666666613 26.993749999999586)",15718,4080864270
40855303,40856872,41067217,3.930000066757202,587.7999877929688,12.100000381469727,12.430000305175781,58.099998474121094,0,2.059999942779541,2,5,6,4121476680.0,0.038511002862899,"LINESTRING (89.46041666666613 26.993749999999586, 89.45208333333292 26.993749999999586, 89.44791666666626 26.997916666666235, 89.44374999999954 26.993749999999586, 89.43541666666621 26.993749999999586, 89.43124999999955 26.98958333333288, 89.42708333333289 26.98958333333288)",15718,4080864270
40855306,40855305,41067217,3.980000019073486,593.2000122070312,6.199999809265137,14.729999542236328,14.699999809265137,0,0.504999995231628,1,6,7,4121476680.0,0.038153559372904,"LINESTRING (89.49999999999957 27.010416666666224, 89.4937499999995 27.010416666666224, 89.48958333333283 27.00624999999956, 89.48541666666611 27.00624999999956, 89.4729166666663 26.993749999999586, 89.4729166666663 26.98958333333288)",15718,4080864270
40855302,40856872,41067217,3.25,587.7999877929688,23.5,6.690000057220459,241.8000030517578,0,7.656000137329102,3,4,6,4121476680.0,0.030177669529729,"LINESTRING (89.41458333333284 27.014583333332915, 89.4187499999995 27.010416666666224, 89.4187499999995 27.00624999999956, 89.42291666666623 27.002083333332898, 89.42291666666623 26.997916666666235, 89.42708333333289 26.993749999999586, 89.42708333333289 26.98958333333288)",15718,4080864270
40854771,40854772,41067217,2.579999923706055,565.7000122070312,4.900000095367432,6.119999885559082,6.099999904632568,0,0.209999993443489,1,5,7,4121477250.0,0.024790614451222,"LINESTRING (89.5749999999995 26.995833333332918, 89.5895833333328 27.010416666666224, 89.59374999999946 27.010416666666224)",15614,4080886640
40854772,40855609,41067217,1.860000014305115,564.0,130.8000030517578,5.360000133514404,3829.10009765625,0,59.37300109863281,5,4,5,4121477250.0,0.017677669529768,"LINESTRING (89.59374999999946 27.010416666666224, 89.60624999999962 26.997916666666235)",15614,4080886640
40854013,40855302,41067217,4.960000038146973,591.0,6.900000095367432,13.199999809265137,13.199999809265137,0,0.467000007629395,1,6,7,4121476680.0,0.048927669529651,"LINESTRING (89.37083333333291 27.010416666666224, 89.38958333333281 27.010416666666224, 89.39374999999947 27.014583333332915, 89.39791666666619 27.014583333332915, 89.40208333333285 27.010416666666224, 89.40624999999952 27.010416666666224, 89.41041666666618 27.014583333332915, 89.41458333333284 27.014583333332915)",15718,4080864270
40855612,40856605,41067217,0.930000007152557,556.7000122070312,46.099998474121094,4.400000095367432,706.4000244140625,0,16.511999130249023,4,3,5,4120863730.0,0.008333333333368,"LINESTRING (89.94374999999954 26.993749999999586, 89.94374999999954 26.985416666666218)",15688,4080863730
40855307,40855841,41067217,1.649999976158142,547.4000244140625,3.700000047683716,7.650000095367432,7.699999809265137,0,0.246999993920326,1,4,7,4121477440.0,0.016309223176638,"LINESTRING (89.8249999999995 26.993749999999586, 89.83541666666619 26.993749999999586, 89.83958333333291 26.98958333333288)",15592,4080897540
40855610,40855611,41067217,6.610000133514404,558.0999755859375,8.5,17.399999618530273,17.399999618530273,0,0.533999979496002,1,4,7,4120863730.0,0.064164562235876,"LINESTRING (89.87916666666618 27.014583333332915, 89.88958333333281 27.014583333332915, 89.89791666666613 27.00624999999956, 89.9020833333328 27.00624999999956, 89.90624999999946 27.002083333332898, 89.91041666666612 27.002083333332898, 89.9187499999995 26.993749999999586, 89.92291666666617 26.993749999999586, 89.9312499999995 26.985416666666218)",15688,4080863730
40855042,40855612,41067217,2.119999885559082,557.5999755859375,7.699999809265137,4.96999979019165,22.399999618530273,0,0.654999971389771,2,4,7,4120863730.0,0.020118446353081,"LINESTRING (89.95624999999953 27.00624999999956, 89.95208333333287 27.002083333332898, 89.95208333333287 26.997916666666235, 89.9479166666662 26.993749999999586, 89.94374999999954 26.993749999999586)",15688,4080863730
40854288,40854777,41067217,1.029999971389771,556.5999755859375,3.900000095367432,7.840000152587891,7.800000190734863,0,0.234999999403954,1,4,7,4120863610.0,0.010416666666572,"LINESTRING (90.02083333333289 27.00624999999956, 90.03124999999946 27.00624999999956)",15689,4080863610
40855308,40855841,41067217,4.590000152587891,547.2000122070312,12.0,17.020000457763672,52.20000076293945,0,1.575000047683716,2,3,6,4121477440.0,0.042677669529722,"LINESTRING (89.8229166666662 27.02291666666624, 89.82708333333287 27.02291666666624, 89.83541666666619 27.014583333332915, 89.83541666666619 27.00624999999956, 89.83958333333291 27.002083333332898, 89.83958333333291 26.98958333333288)",15592,4080897540
40854287,40855042,41067217,1.340000033378601,559.7000122070312,3.700000047683716,5.929999828338623,5.900000095367432,0,0.175999999046326,1,5,7,4120863730.0,0.013005501431487,"LINESTRING (89.96666666666616 27.012499999999584, 89.96041666666619 27.00624999999956, 89.95624999999953 27.00624999999956)",15688,4080863730
40854289,40854777,41067217,1.549999952316284,556.7999877929688,4.5,10.329999923706055,10.300000190734863,0,0.298000007867813,1,3,7,4120863610.0,0.014731391274666,"LINESTRING (90.02083333333289 27.016666666666246, 90.03124999999946 27.00624999999956)",15689,4080863610
40855041,40855612,41067217,5.420000076293945,557.5999755859375,45.20000076293945,20.459999084472656,679.5999755859375,0,15.720000267028809,4,3,5,4120863730.0,0.050296115882797,"LINESTRING (89.92291666666617 27.035416666666258, 89.9312499999995 27.02708333333289, 89.9312499999995 27.010416666666224, 89.94374999999954 26.997916666666235, 89.94374999999954 26.993749999999586)",15688,4080863730
40854286,40855042,41067217,3.400000095367432,559.7000122070312,5.599999904632568,11.470000267028809,11.5,0,0.328999996185303,1,4,7,4120863730.0,0.031398057941382,"LINESTRING (89.96666666666616 27.033333333332926, 89.96041666666619 27.02708333333289, 89.96041666666619 27.02291666666624, 89.95624999999953 27.018749999999578, 89.95624999999953 27.00624999999956)",15688,4080863730
40863775,40865789,41067217,3.829999923706055,556.7000122070312,7.199999809265137,6.510000228881836,6.5,0,0.211999997496605,1,3,7,4120871220.0,0.036575727471087,"LINESTRING (90.31666666666612 26.874999999999567, 90.32766416744015 26.864002499225577)",15623,4080886190
40863776,40865789,41067217,3.099999904632568,556.5999755859375,14.5,8.619999885559082,46.29999923706055,0,1.449000000953674,2,2,6,4120871220.0,0.028451779686435,"LINESTRING (90.34374999999952 26.877083333332898, 90.34374999999952 26.873139177492934)",15623,4080886190
40862288,40863776,41067217,3.200000047683716,559.7000122070312,5.900000095367432,10.720000267028809,10.699999809265137,0,0.33899998664856,1,3,7,4120871220.0,0.030535113019852,"LINESTRING (90.32499999999945 26.893749999999564, 90.33541666666619 26.893749999999564, 90.33958333333285 26.889583333332915, 90.33958333333285 26.88541666666621, 90.34374999999952 26.881249999999547, 90.34374999999952 26.877083333332898)",15623,4080886190
40862025,40864509,41067217,5.010000228881836,551.0999755859375,10.399999618530273,9.960000038146973,27.399999618530273,0,0.879000008106232,2,3,7,4121478540.0,0.048570226039468,"LINESTRING (90.23124999999956 26.902083333332932, 90.23541666666623 26.897916666666227, 90.23541666666623 26.893749999999564, 90.23958333333289 26.889583333332915, 90.24374999999944 26.889583333332915, 90.24791666666621 26.88541666666621, 90.26458333333281 26.88541666666621, 90.26874999999947 26.881249999999547)",15640,4080877750
40862026,40864509,41067217,4.179999828338623,551.0999755859375,17.0,10.90999984741211,113.30000305175781,0,3.392999887466431,3,2,6,4121478540.0,0.038511002863006,"LINESTRING (90.27291666666613 26.914583333332907, 90.27291666666613 26.897916666666227, 90.26874999999947 26.893749999999564, 90.26874999999947 26.889583333332915, 90.27291666666613 26.88541666666621, 90.26874999999947 26.881249999999547)",15640,4080877750
40862289,40863776,41067217,8.3100004196167,559.7999877929688,11.199999809265137,26.989999771118164,27.0,0,0.829999983310699,1,2,7,4120871220.0,0.079105339059412,"MULTILINESTRING ((90.32083333333279 26.92291666666626, 90.33541666666619 26.92291666666626, 90.33958333333285 26.91874999999957, 90.34374999999952 26.91874999999957, 90.34791666666618 26.914583333332907, 90.35208333333284 26.914583333332907, 90.3562499999995 26.910416666666244, 90.3562499999995 26.900644117822118), (90.35310117208839 26.89476783875511, 90.34791666666618 26.889583333332915, 90.34791666666618 26.881249999999547, 90.34374999999952 26.877083333332898))",15623,4080886190
40861221,40866032,41067217,2.329999923706055,603.0999755859375,17.899999618530273,3.640000104904175,95.5,0,2.746999979019165,2,3,6,4120870300.0,0.021844336196367,"LINESTRING (90.41458333333279 26.910416666666244, 90.4187499999995 26.90624999999958, 90.4187499999995 26.90316255014569)",15697,4080875100
40860491,40861221,41067217,0.930000007152557,605.5,5.0,3.440000057220459,3.400000095367432,0,0.104999996721745,1,4,7,4120870300.0,0.008838834764794,"LINESTRING (90.40836894937848 26.904202282711932, 90.41458333333279 26.910416666666244)",15697,4080875100
40861222,40866032,41067217,4.099999904632568,603.0,6.400000095367432,8.800000190734863,8.800000190734863,0,0.261999994516373,1,4,7,4120870300.0,0.037142556509871,"LINESTRING (90.43124999999944 26.929166666666255, 90.43124999999944 26.910416666666244, 90.42708333333283 26.90624999999958, 90.42708333333283 26.89751542612622)",15697,4080875100
40860214,40861221,41067217,2.900000095367432,605.5,15.5,7.269999980926514,88.4000015258789,0,2.529999971389771,2,3,6,4120870300.0,0.027736892706213,"LINESTRING (90.39374999999947 26.927083333332924, 90.39791666666613 26.92291666666626, 90.4020833333328 26.92291666666626, 90.41458333333279 26.910416666666244)",15697,4080875100
40861755,40863015,41067217,1.759999990463257,553.5,4.699999809265137,8.420000076293945,8.399999618530273,0,0.280000001192093,1,4,7,4121480570.0,0.017172168098119,"LINESTRING (90.18333333333291 26.891666666666246, 90.18958333333282 26.88541666666621, 90.19791666666615 26.88541666666621)",15640,4080877750
40861482,40861220,41067217,1.320000052452087,548.9000244140625,2.799999952316284,4.210000038146973,4.199999809265137,0,0.145999997854233,1,4,7,4120864280.0,0.012142556509782,"LINESTRING (90.11041666666611 26.887499999999584, 90.11041666666611 26.893749999999564, 90.10624999999956 26.897916666666227)",15592,4080897540
40861756,40863015,41067217,3.640000104904175,553.7000122070312,6.300000190734863,10.529999732971191,10.5,0,0.340999990701675,1,3,7,4121480570.0,0.033986892706304,"LINESTRING (90.19791666666615 26.912499999999575, 90.19791666666615 26.902083333332932, 90.20624999999953 26.893749999999564, 90.19791666666615 26.88541666666621)",15640,4080877750
40860989,40860988,41067217,1.340000033378601,549.7999877929688,3.700000047683716,9.569999694824219,9.600000381469727,0,0.324999988079071,1,4,7,4120864280.0,0.013005501431423,"LINESTRING (90.12499999999946 26.895833333332895, 90.11874999999944 26.902083333332932, 90.11458333333289 26.902083333332932)",15592,4080897540
40860988,40861220,41067217,1.029999971389771,548.9000244140625,15.399999618530273,0.959999978542328,64.9000015258789,0,2.073999881744385,2,3,6,4120864280.0,0.010059223176609,"LINESTRING (90.11458333333289 26.902083333332932, 90.11041666666611 26.902083333332932, 90.10624999999956 26.897916666666227)",15592,4080897540
40861220,40861481,41067217,8.479999542236328,540.2999877929688,24.100000381469727,34.459999084472656,103.5,0,3.407999992370605,2,3,6,4120864280.0,0.082914562235981,"LINESTRING (90.10624999999956 26.897916666666227, 90.09791666666618 26.897916666666227, 90.09374999999952 26.893749999999564, 90.08958333333285 26.897916666666227, 90.06874999999948 26.897916666666227, 90.06458333333282 26.893749999999564, 90.06041666666616 26.897916666666227, 90.05208333333283 26.897916666666227, 90.03958333333279 26.910416666666244, 90.03541666666612 26.910416666666244)",15592,4080897540
40860734,40862025,41067217,3.210000038146973,556.0999755859375,5.400000095367432,10.90999984741211,10.899999618530273,0,0.349000006914139,1,3,7,4121478540.0,0.030683170961094,"LINESTRING (90.20833333333294 26.920833333332887, 90.22291666666618 26.90624999999958, 90.22708333333284 26.90624999999958, 90.23124999999956 26.902083333332932)",15640,4080877750
40860735,40862025,41067217,2.940000057220459,555.9000244140625,5.099999904632568,6.510000228881836,6.5,0,0.204999998211861,1,4,7,4121478540.0,0.027231391274761,"LINESTRING (90.22916666666615 26.924999999999592, 90.23541666666623 26.91874999999957, 90.23541666666623 26.910416666666244, 90.23124999999956 26.90624999999958, 90.23124999999956 26.902083333332932)",15640,4080877750
40860733,40860988,41067217,4.289999961853027,550.0,14.399999618530273,14.350000381469727,54.29999923706055,0,1.717000007629395,2,3,6,4120864280.0,0.040236892706152,"LINESTRING (90.13541666666615 26.931249999999586, 90.13124999999948 26.931249999999586, 90.11874999999944 26.91874999999957, 90.11874999999944 26.90624999999958, 90.11458333333289 26.902083333332932)",15592,4080897540
40860213,40861481,41067217,2.630000114440918,540.5,195.0,6.699999809265137,9024.7998046875,0,124.27100372314453,5,2,4,4120864140.0,0.024285113019814,"LINESTRING (90.0437499999995 26.931249999999586, 90.0437499999995 26.92291666666626, 90.03958333333279 26.91874999999957, 90.03958333333279 26.914583333332907, 90.03541666666612 26.910416666666244)",15592,4080897540
40860215,40861223,41067217,1.029999971389771,603.5999755859375,3.900000095367432,4.789999961853027,4.800000190734863,0,0.142000004649162,1,3,7,4120866780.0,0.010416666666742,"LINESTRING (90.49999999999946 26.910416666666244, 90.5104166666662 26.910416666666244)",15697,4080875100
40860216,40861223,41067217,0.930000007152557,603.5999755859375,47.70000076293945,1.529999971389771,784.2000122070312,0,18.64299964904785,4,2,5,4120866780.0,0.008333333333326,"LINESTRING (90.5104166666662 26.91874999999957, 90.5104166666662 26.910416666666244)",15697,4080875100
40860492,40862027,41067217,2.170000076293945,609.2999877929688,18.200000762939453,6.320000171661377,75.19999694824219,0,2.059999942779541,3,3,6,4120866790.0,0.020118446353119,"LINESTRING (90.60208333333284 26.92291666666626, 90.60208333333284 26.91874999999957, 90.59791666666618 26.914583333332907, 90.60208333333284 26.910416666666244, 90.60208333333284 26.90624999999958)",15697,4080875100
40859648,40860216,41067217,0.46000000834465,604.5999755859375,46.79999923706055,0.379999995231628,756.0,0,17.847000122070312,4,2,5,4120866780.0,0.004166666666691,"LINESTRING (90.5104166666662 26.92291666666626, 90.5104166666662 26.91874999999957)",15697,4080875100
40859370,40859648,41067217,1.860000014305115,605.0,4.5,5.929999828338623,5.900000095367432,0,0.172999992966652,1,3,7,4120866780.0,0.018750000000068,"LINESTRING (90.49166666666613 26.92291666666626, 90.5104166666662 26.92291666666626)",15697,4080875100
40859649,40860216,41067217,4.75,604.5,10.5,11.869999885559082,26.600000381469727,0,0.754000008106232,2,3,7,4120866780.0,0.046844336196324,"LINESTRING (90.55208333333283 26.931249999999586, 90.54791666666611 26.927083333332924, 90.53541666666612 26.927083333332924, 90.53124999999946 26.92291666666626, 90.52291666666613 26.92291666666626, 90.51874999999959 26.91874999999957, 90.5104166666662 26.91874999999957)",15697,4080875100
40859158,40859649,41067217,0.930000007152557,609.5,3.099999904632568,5.929999828338623,5.900000095367432,0,0.170000001788139,1,4,7,4120866780.0,0.008838834764844,"LINESTRING (90.55833333333285 26.924999999999592, 90.55208333333283 26.931249999999586)",15697,4080875100
40859937,40860492,41067217,8.930000305175781,611.5,16.100000381469727,24.5,43.400001525878906,0,1.184000015258789,2,3,6,4120866790.0,0.085355339059259,"LINESTRING (90.65624999999946 26.94374999999956, 90.65624999999946 26.939583333332898, 90.65208333333291 26.935416666666235, 90.64791666666625 26.939583333332898, 90.64374999999953 26.935416666666235, 90.64374999999953 26.92291666666626, 90.63541666666609 26.914583333332907, 90.61458333333283 26.914583333332907, 90.61458333333283 26.91874999999957, 90.61041666666617 26.92291666666626, 90.60208333333284 26.92291666666626)",15697,4080875100
40859372,40860492,41067217,2.789999961853027,611.7000122070312,8.199999809265137,9.949999809265137,25.399999618530273,0,0.695999979972839,2,4,7,4120866790.0,0.02601100286304,"LINESTRING (90.59791666666618 26.94374999999956, 90.59374999999946 26.939583333332898, 90.59374999999946 26.931249999999586, 90.60208333333284 26.92291666666626)",15697,4080875100
40859371,40859648,41067217,3.099999904632568,605.0,46.29999923706055,9.569999694824219,749.7000122070312,0,17.665000915527344,4,2,5,4120866780.0,0.028451779686422,"LINESTRING (90.5104166666662 26.947916666666252, 90.51458333333287 26.94374999999956, 90.51458333333287 26.939583333332898, 90.5104166666662 26.935416666666235, 90.5104166666662 26.92291666666626)",15697,4080875100
40859936,40862026,41067217,2.119999885559082,555.0999755859375,13.0,6.889999866485596,72.0999984741211,0,2.11899995803833,2,2,6,4121478540.0,0.020118446353111,"LINESTRING (90.28541666666612 26.927083333332924, 90.28124999999946 26.92291666666626, 90.2770833333328 26.92291666666626, 90.27291666666613 26.91874999999957, 90.27291666666613 26.914583333332907)",15640,4080877750
40859155,40859936,41067217,1.029999971389771,557.2000122070312,3.099999904632568,5.360000133514404,5.400000095367432,0,0.165000006556511,1,3,7,4121478540.0,0.010416666666742,"LINESTRING (90.29583333333287 26.927083333332924, 90.28541666666612 26.927083333332924)",15640,4080877750
40859156,40860214,41067217,2.119999885559082,608.2000122070312,12.800000190734863,2.869999885559082,65.80000305175781,0,1.86899995803833,2,3,6,4120870300.0,0.020118446353007,"LINESTRING (90.38124999999954 26.939583333332898, 90.38124999999954 26.935416666666235, 90.38958333333292 26.927083333332924, 90.39374999999947 26.927083333332924)",15697,4080875100
40859935,40862026,41067217,7.639999866485596,555.0999755859375,10.899999618530273,22.010000228881836,30.200000762939453,0,0.924000024795532,2,3,7,4121478540.0,0.072855339059254,"LINESTRING (90.22708333333284 26.956249999999578, 90.23541666666623 26.947916666666252, 90.23958333333289 26.947916666666252, 90.24374999999944 26.94374999999956, 90.25208333333276 26.94374999999956, 90.2562499999996 26.939583333332898, 90.2562499999996 26.92291666666626, 90.26041666666626 26.91874999999957, 90.26458333333281 26.91874999999957, 90.26874999999947 26.914583333332907, 90.27291666666613 26.914583333332907)",15640,4080877750
40859154,40859936,41067217,1.850000023841858,557.2000122070312,10.899999618530273,3.640000104904175,59.900001525878906,0,1.738999962806702,2,2,6,4121478540.0,0.016666666666637,"LINESTRING (90.28541666666612 26.94374999999956, 90.28541666666612 26.927083333332924)",15640,4080877750
40859157,40860214,41067217,5.21999979019165,608.2000122070312,7.5,15.3100004196167,15.300000190734863,0,0.44200000166893,1,4,7,4120870300.0,0.04907572747108,"LINESTRING (90.42083333333287 26.954166666666246, 90.41458333333279 26.947916666666252, 90.41458333333279 26.94374999999956, 90.40624999999946 26.935416666666235, 90.4020833333328 26.935416666666235, 90.39791666666613 26.939583333332898, 90.39374999999947 26.935416666666235, 90.39374999999947 26.927083333332924)",15697,4080875100
40858387,40859156,41067217,0.620000004768372,610.5,10.5,0.379999995231628,43.20000076293945,0,1.210000038146973,2,3,6,4120870300.0,0.005892556509923,"LINESTRING (90.38541666666626 26.94374999999956, 90.38124999999954 26.939583333332898)",15697,4080875100
40858142,40859154,41067217,3.309999942779541,559.0999755859375,5.599999904632568,8.989999771118164,9.0,0,0.268999993801117,1,4,7,4121478540.0,0.032261002862959,"LINESTRING (90.25833333333284 26.956249999999578, 90.26874999999947 26.956249999999578, 90.28124999999946 26.94374999999956, 90.28541666666612 26.94374999999956)",15640,4080877750
40858146,40858387,41067217,2.400000095367432,611.0999755859375,4.900000095367432,8.039999961853027,8.0,0,0.228000000119209,1,4,7,4120870300.0,0.02220177968636,"LINESTRING (90.39374999999947 26.962499999999558, 90.39374999999947 26.952083333332872, 90.38541666666626 26.94374999999956)",15697,4080875100
40858386,40859156,41067217,5.550000190734863,610.2999877929688,9.199999809265137,19.709999084472656,19.700000762939453,0,0.573000013828278,1,4,7,4120870300.0,0.053094336196433,"LINESTRING (90.34791666666618 26.966666666666264, 90.34791666666618 26.952083333332872, 90.3562499999995 26.94374999999956, 90.36458333333289 26.94374999999956, 90.36874999999944 26.939583333332898, 90.38124999999954 26.939583333332898)",15697,4080875100
40859647,40860733,41067217,2.319999933242798,554.2000122070312,4.800000190734863,7.849999904632568,7.800000190734863,0,0.256000012159348,1,4,7,4120864280.0,0.022201779686471,"LINESTRING (90.1499999999995 26.91874999999957, 90.14374999999947 26.91874999999957, 90.13958333333281 26.92291666666626, 90.13958333333281 26.927083333332924, 90.13541666666615 26.931249999999586)",15592,4080897540
40858892,40860213,41067217,3.359999895095825,543.0999755859375,192.39999389648438,10.329999923706055,8191.10009765625,0,103.58300018310547,5,2,4,4120863610.0,0.031903559372844,"LINESTRING (90.06458333333282 26.952083333332872, 90.06041666666616 26.947916666666252, 90.06041666666616 26.94374999999956, 90.0562499999995 26.939583333332898, 90.05208333333283 26.939583333332898, 90.0437499999995 26.931249999999586)",15592,4080897540
40858892,40860213,41067217,3.359999895095825,543.0999755859375,192.39999389648438,10.329999923706055,8191.10009765625,0,103.58300018310547,5,2,4,4120863610.0,0.031903559372844,"LINESTRING (90.06458333333282 26.952083333332872, 90.06041666666616 26.947916666666252, 90.06041666666616 26.94374999999956, 90.0562499999995 26.939583333332898, 90.05208333333283 26.939583333332898, 90.0437499999995 26.931249999999586)",15689,4080863610
40858893,40860733,41067217,4.079999923706055,554.0999755859375,10.300000190734863,9.949999809265137,32.099998474121094,0,0.99099999666214,2,3,7,4120864280.0,0.038511002862968,"LINESTRING (90.15624999999946 26.956249999999578, 90.15624999999946 26.947916666666252, 90.14791666666613 26.939583333332898, 90.13958333333281 26.939583333332898, 90.13541666666615 26.935416666666235, 90.13541666666615 26.931249999999586)",15592,4080897540
40858141,40858892,41067217,1.549999952316284,546.5,4.0,6.699999809265137,6.699999809265137,0,0.217999994754791,1,3,7,4120863610.0,0.014731391274797,"LINESTRING (90.07499999999962 26.94166666666623, 90.06458333333282 26.952083333332872)",15689,4080863610
40857371,40859935,41067217,0.620000004768372,562.7000122070312,2.5,4.400000095367432,4.400000095367432,0,0.13400000333786,1,5,7,4121478540.0,0.00625000000008,"LINESTRING (90.22083333333276 26.956249999999578, 90.22708333333284 26.956249999999578)",15640,4080877750
40857659,40858893,41067217,3.819999933242798,558.0999755859375,6.199999809265137,17.219999313354492,17.200000762939453,0,0.52700001001358,1,3,7,4120864280.0,0.037290614451294,"LINESTRING (90.18749999999946 26.962499999999558, 90.1812499999995 26.956249999999578, 90.17708333333283 26.956249999999578, 90.17291666666611 26.952083333332872, 90.1687499999995 26.952083333332872, 90.16458333333279 26.956249999999578, 90.15624999999946 26.956249999999578)",15592,4080897540
40857658,40858892,41067217,1.710000038146973,546.2999877929688,189.1999969482422,4.019999980926514,8174.10009765625,0,103.0260009765625,5,2,4,4120863610.0,0.015951779686461,"LINESTRING (90.06458333333282 26.96458333333289, 90.06874999999948 26.960416666666227, 90.06458333333282 26.956249999999578, 90.06458333333282 26.952083333332872)",15689,4080863610
40857372,40859935,41067217,0.689999997615814,562.7000122070312,3.200000047683716,3.829999923706055,3.799999952316284,0,0.112000003457069,1,3,7,4121478540.0,0.00624999999998,"LINESTRING (90.22708333333284 26.962499999999558, 90.22708333333284 26.956249999999578)",15640,4080877750
40857370,40858893,41067217,0.689999997615814,558.2000122070312,3.299999952316284,4.96999979019165,5.0,0,0.149000003933907,1,4,7,4120864280.0,0.00624999999998,"LINESTRING (90.15624999999946 26.962499999999558, 90.15624999999946 26.956249999999578)",15592,4080897540
40857108,40856876,41067217,2.890000104904175,552.0999755859375,5.599999904632568,13.779999732971191,13.800000190734863,0,0.426999986171722,1,3,7,4120863610.0,0.028809223176533,"LINESTRING (90.12499999999946 26.960416666666227, 90.11041666666611 26.960416666666227, 90.10624999999956 26.96458333333289, 90.09791666666618 26.96458333333289)",15689,4080863610
40858894,40859649,41067217,2.940000057220459,609.5,5.5,8.800000190734863,8.800000190734863,0,0.243000000715256,1,3,7,4120866780.0,0.028094336196417,"LINESTRING (90.5708333333329 26.947916666666252, 90.56458333333276 26.947916666666252, 90.56041666666616 26.94374999999956, 90.56041666666616 26.939583333332898, 90.55208333333283 26.931249999999586)",15697,4080875100
40858147,40859372,41067217,1.389999985694885,614.2999877929688,3.599999904632568,6.699999809265137,6.699999809265137,0,0.180999994277954,1,5,7,4120866790.0,0.013005501431455,"LINESTRING (90.60416666666609 26.954166666666246, 90.59791666666618 26.947916666666252, 90.59791666666618 26.94374999999956)",15697,4080875100
40858148,40859372,41067217,3.309999942779541,614.5,5.400000095367432,8.800000190734863,8.800000190734863,0,0.237000003457069,1,4,7,4120866790.0,0.032261002862959,"LINESTRING (90.62499999999946 26.956249999999578, 90.61041666666617 26.956249999999578, 90.59791666666618 26.94374999999956)",15697,4080875100
40857913,40859371,41067217,2.119999885559082,608.0999755859375,30.0,2.299999952316284,212.3000030517578,0,5.098999977111816,3,3,6,4120863160.0,0.020118446353036,"LINESTRING (90.52291666666613 26.960416666666227, 90.52291666666613 26.956249999999578, 90.51458333333287 26.947916666666252, 90.5104166666662 26.947916666666252)",15697,4080875100
40857912,40859371,41067217,4.440000057220459,608.2999877929688,43.099998474121094,11.670000076293945,527.9000244140625,0,12.284000396728516,3,2,5,4120862910.0,0.041962782549503,"LINESTRING (90.48541666666617 26.968749999999595, 90.48541666666617 26.96458333333289, 90.48958333333283 26.960416666666227, 90.49374999999955 26.960416666666227, 90.49791666666621 26.96458333333289, 90.50624999999954 26.956249999999578, 90.50624999999954 26.952083333332872, 90.5104166666662 26.947916666666252)",15697,4080875100
